 Charge State log10(Te (eV)) log10(Electron Density (cm-3)) log10(Coefficient)           48          26
           1   1.1997400000000000        13.800000000000001       -23.946770000000001     
           1   1.1997400000000000        14.000000000000000       -23.946770000000001     
           1   1.1997400000000000        14.199999999999999       -23.946770000000001     
           1   1.1997400000000000        14.400000000000000       -23.946770000000001     
           1   1.1997400000000000        14.600000000000000       -23.946770000000001     
           1   1.1997400000000000        14.800000000000001       -23.946770000000001     
           1   1.1997400000000000        15.000000000000000       -23.946770000000001     
           1   1.2997200000000000        10.000000000000000       -23.960789999999999     
           1   1.2997200000000000        10.199999999999999       -23.960789999999999     
           1   1.2997200000000000        10.400000000000000       -23.960789999999999     
           1   1.2997200000000000        10.600000000000000       -23.960789999999999     
           1   1.2997200000000000        10.800000000000001       -23.960789999999999     
           1   1.2997200000000000        11.000000000000000       -23.960789999999999     
           1   1.2997200000000000        11.199999999999999       -23.960789999999999     
           1   1.2997200000000000        11.400000000000000       -23.960789999999999     
           1   1.2997200000000000        11.600000000000000       -23.960789999999999     
           1   1.2997200000000000        11.800000000000001       -23.960789999999999     
           1   1.2997200000000000        12.000000000000000       -23.960789999999999     
           1   1.2997200000000000        12.199999999999999       -23.960789999999999     
           1   1.2997200000000000        12.400000000000000       -23.960789999999999     
           1   1.2997200000000000        12.600000000000000       -23.960789999999999     
           1   1.2997200000000000        12.800000000000001       -23.960789999999999     
           1   1.2997200000000000        13.000000000000000       -23.960789999999999     
           1   1.2997200000000000        13.199999999999999       -23.960789999999999     
           1   1.2997200000000000        13.400000000000000       -23.960789999999999     
           1   1.2997200000000000        13.600000000000000       -23.960789999999999     
           1   1.2997200000000000        13.800000000000001       -23.960789999999999     
           1   1.2997200000000000        14.000000000000000       -23.960789999999999     
           1   1.2997200000000000        14.199999999999999       -23.960789999999999     
           1   1.2997200000000000        14.400000000000000       -23.960789999999999     
           1   1.2997200000000000        14.600000000000000       -23.960789999999999     
           1   1.2997200000000000        14.800000000000001       -23.960789999999999     
           1   1.2997200000000000        15.000000000000000       -23.960789999999999     
           1   1.3996900000000001        10.000000000000000       -23.982209999999998     
           1   1.3996900000000001        10.199999999999999       -23.982209999999998     
           1   1.3996900000000001        10.400000000000000       -23.982209999999998     
           1   1.3996900000000001        10.600000000000000       -23.982209999999998     
           1   1.3996900000000001        10.800000000000001       -23.982209999999998     
           1   1.3996900000000001        11.000000000000000       -23.982209999999998     
           1   1.3996900000000001        11.199999999999999       -23.982209999999998     
           1   1.3996900000000001        11.400000000000000       -23.982209999999998     
           1   1.3996900000000001        11.600000000000000       -23.982209999999998     
           1   1.3996900000000001        11.800000000000001       -23.982209999999998     
           1   1.3996900000000001        12.000000000000000       -23.982209999999998     
           1   1.3996900000000001        12.199999999999999       -23.982209999999998     
           1   1.3996900000000001        12.400000000000000       -23.982209999999998     
           1   1.3996900000000001        12.600000000000000       -23.982209999999998     
           1   1.3996900000000001        12.800000000000001       -23.982209999999998     
           1   1.3996900000000001        13.000000000000000       -23.982209999999998     
           1   1.3996900000000001        13.199999999999999       -23.982209999999998     
           1   1.3996900000000001        13.400000000000000       -23.982209999999998     
           1   1.3996900000000001        13.600000000000000       -23.982209999999998     
           1   1.3996900000000001        13.800000000000001       -23.982209999999998     
           1   1.3996900000000001        14.000000000000000       -23.982209999999998     
           1   1.3996900000000001        14.199999999999999       -23.982209999999998     
           1   1.3996900000000001        14.400000000000000       -23.982209999999998     
           1   1.3996900000000001        14.600000000000000       -23.982209999999998     
           1   1.3996900000000001        14.800000000000001       -23.982209999999998     
           1   1.3996900000000001        15.000000000000000       -23.982209999999998     
           1   1.4996700000000001        10.000000000000000       -24.009509999999999     
           1   1.4996700000000001        10.199999999999999       -24.009509999999999     
           1   1.4996700000000001        10.400000000000000       -24.009509999999999     
           1   1.4996700000000001        10.600000000000000       -24.009509999999999     
           1   1.4996700000000001        10.800000000000001       -24.009509999999999     
           1   1.4996700000000001        11.000000000000000       -24.009509999999999     
           1   1.4996700000000001        11.199999999999999       -24.009509999999999     
           1   1.4996700000000001        11.400000000000000       -24.009509999999999     
           1   1.4996700000000001        11.600000000000000       -24.009509999999999     
           1   1.4996700000000001        11.800000000000001       -24.009509999999999     
           1   1.4996700000000001        12.000000000000000       -24.009509999999999     
           1   1.4996700000000001        12.199999999999999       -24.009509999999999     
           1   1.4996700000000001        12.400000000000000       -24.009509999999999     
           1   1.4996700000000001        12.600000000000000       -24.009509999999999     
           1   1.4996700000000001        12.800000000000001       -24.009509999999999     
           1   1.4996700000000001        13.000000000000000       -24.009509999999999     
           1   1.4996700000000001        13.199999999999999       -24.009509999999999     
           1   1.4996700000000001        13.400000000000000       -24.009509999999999     
           1   1.4996700000000001        13.600000000000000       -24.009509999999999     
           1   1.4996700000000001        13.800000000000001       -24.009509999999999     
           1   1.4996700000000001        14.000000000000000       -24.009509999999999     
